post_text,label
"Remember this journey takes time, effort, and lost of hard work! No matter what happens don't quit!!… http://t.co/FlkVQiAHEi",1
Morning motivation ❤️ http://t.co/FM3RvGGEMU,1
Go to  http://t.co/wA4k6PZNXo,1
I'm doing  INSANITY MAX:30™ - Friday Fight: Round 1 in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/wA4k6PZNXo,1
Morning motivation ❤️ http://t.co/626BXA3g5k,1
I am a firm believer in healthy=happy! Since I've started my journey I can honestly say I  happier… http://t.co/m4VvBu0ZNY,1
"Know what I love most about my Shakeology??? When I'm running late I just grab some water, ice, a… http://t.co/onNKzy1Uca",1
Woke up late and was tired this morning but I got it done and pushed play!! Went way longer today and… http://t.co/XP067R33cm,1
I'm doing  INSANITY MAX:30™ - Tabata Power in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/wA4k6PZNXo,1
"Getting ready to finish week two and I am feeling so strong, and loving to hate Mr. Shaun T😉… http://t.co/KfHzEl1PGu",1
Know what foods work best with your body.. #healthylife #eatclean http://t.co/Y2XM2mSxIf,1
Morning motivation ❤️ http://t.co/Ep5tI7DzJW,1
Morning motivation ❤️ http://t.co/Ep5tI7DzJW,1
Came home from work and pushed play! Much needed after a stressful couple days taking care of a sick… http://t.co/lMrDAg35uH,1
I'm doing  INSANITY MAX:30™ - Cardio Challenge in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/gPaLPCcI37,1
I'm doing  INSANITY MAX:30™ - Cardio Challenge in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/wA4k6PZNXo,1
Friday fitness funny😂#friday #funny http://t.co/ATBPcErRqf,1
Morning motivation ❤️ http://t.co/Gp5xC1xVnQ,1
Pay attention to being the best each and every day. If you do that then they will add up to a pretty… http://t.co/jPa27Dfso2,1
Do you have things that make you laugh no matter what? Being a NASCAR fan Ricky Bobby makes me laugh… http://t.co/XAoGurBiqj,1
RT @DaleJr: Hard to imagine this is @JeffGordonWeb last full season. Tons of respect for him and what he's accomplished thus far. A total p…,1
RT @MiIitaryUSA: My thoughts exactly http://t.co/xmjCKdD9dj,1
Going on day 4 of this sickness.. Praying my poor baby gets better soon.. Going to have to pry him… http://t.co/GQSsqDIz3z,1
Morning motivation❤️ http://t.co/Rk2OD9zSQ9,1
"Oh how so very true this is!! I have been active for most of my life! I love to get a good sweat, I… http://t.co/nB5isFbhkD",1
I'm doing #TurboFire - HIIT 15 Class in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/wA4k6PZNXo,1
I'm doing  INSANITY MAX:30™ - Tabata Power in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/wA4k6PZNXo,1
Morning motivation ❤️ http://t.co/kziSwk9vPf,1
Are you sticking to those resolutions? Make sure you are fueling up with healthy nutritious foods!… http://t.co/jVd3ZDSq8K,1
"Home today with a sick kid, doing some work at home enjoying my lunch! The healthiest meal of the day.… http://t.co/olAiSNqd0K",1
"Daily fit quote.. Wake up with excitement that what you are doing will make you better, stronger,… http://t.co/S82qLYrGbY",1
Two for Tuesday motivation❤️❤️ http://t.co/AHk0nWNTgS,1
Morning motivation❤️ http://t.co/oKhtk52pb8,1
Sweet dreams❤️ http://t.co/mP8KE8yGrr,1
Do you use excuses? And if so how do you overcome them? There are ail lion excuses out there to not do… http://t.co/J6alkfjw3a,1
Workout done! Increased my max out time by 2 minutes and didn't modify as much def feeling stronger!… http://t.co/9S48SMTpJG,1
I'm doing  INSANITY MAX:30™ - Ab Attack:10 in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/wA4k6PZNXo,1
I'm doing  INSANITY MAX:30™ - Cardio Challenge in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/wA4k6PZNXo,1
"Happy Monday all!!! Make today and everyday your day! Work hard, play hard and love hard. Tomorrow is… http://t.co/GwYxs96Bff",1
Guess this year my fav girl Sarah Bales and my kiddo will be loving life!! 😉 http://t.co/3iGcaQ1dJu http://t.co/rrxmyz3og4,1
Double morning motivation in honor of the late Dr. King. The ultimate role model of following your… http://t.co/IuR9zM1Ttq,1
Morning motivation❤️ http://t.co/9W3VjlbdCq,1
Wow!! Think about this for a minute! What kind of example are you setting for your family? Make sure… http://t.co/rNExXbtNeg,1
"Another great challenge pack promotion this month is the New Max 30, I am getting ready to start week… http://t.co/WFWKLJUxI2",1
Check out http://t.co/IFlujpgs1h,1
"Finishing up my 10 day Shakeology challenge this week, then planning on doing the 3 day refresh. I… http://t.co/0SVob35Z1d",1
Are you doing something everyday that will get you closer to your goals? #goals #motivation http://t.co/EdSuCe5a2h,1
Missed yesterday going to try and double today if time permits #1 done!! Friday fight!! Wow!!! #max30… http://t.co/warBppkAOL,1
I'm doing  INSANITY MAX:30™ - Friday Fight: Round 1 in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/wA4k6PZNXo,1
Morning motivation❤️ http://t.co/Ee8QDEWkIi,1
"So I spent all week keeping my diet really clean and healthy, I am in the midst of this years first 10… http://t.co/KiYN9VZs5b",1
Morning motivation❤️ http://t.co/KTogRSN4FT,1
9 Things I Wish I’d Known About Depression Before I Was Diagnosed via MBG | http://t.co/lrbJ7N2BYq,1
On feeling like a failure via Seth Godin | http://t.co/62UFYnOjto,1
Great Work Engages All Five Senses via 99u | http://t.co/2n2sXKxFIf,1
Letting Go of the Need for Control via zenhabits | http://t.co/7capicS9BH,1
3 Diets That You Think Are Healthy (But Are Actually Ruining Your Skin) via MBG | http://t.co/PHh4sykQ17,1
What Should You Look For In A #Massage Therapist? via Massage School | http://t.co/vse6hWzSCL,1
"You’ll Never Achieve Work-Life Balance, And That’s Awesome via 99u | http://t.co/UyUxhtZOqC",1
Foodborne Illness Wrap-Up: The Role of Your Health and Your Food’s Health via Mark's Daily Apple | http://t.co/9TAllER3o3,1
Subtle Ways to Protect Client Confidentiality | http://t.co/jGEMRJ3QhW,1
Three Ways to Calm Taper Anxiety via Runner's World | http://t.co/x7KeElDGW4,1
The Transformative Power of the Gratitude Habit via zenhabits | http://t.co/1rUCXq8o72,1
Lymph Balancing and the Body's Internal Water Environment via #Massage Today |  http://t.co/q1lP8JARnh,1
New Study: Yoga Boosts Cancer Survivors’ Well-Being via Yoga Journal | http://t.co/IomrdUSr2g,1
The Sketchy New Ingredient In Your Bacon—And How To Avoid It via http://t.co/F04VWWTDNy | http://t.co/DZ4R19Rv9C,1
How Do I Establish and Stick to a Routine and Protocol for First Time Clients? via #Massage Business Blueprint | http://t.co/zy2EuJjSqy,1
20 Foods To Naturally Increase Your Brain Power via MBG | http://t.co/1297c2aHxT,1
A Guide for All of Us: Getting Good at Storytelling &amp; Other Superhuman Social Skills via zenhabits | http://t.co/MM18U2gJZR,1
Three Top Tips for Maximizing Your Motivation via Dumb Little Man | http://t.co/f2nHNwICOH,1
My Journey With MS: Ann Romney Shares 12 Ways She Learned To Cope In The Public Eye via MBG | http://t.co/pbYG3pZMjb,1
My #Massage Therapist Hurt Me via  Body-Mind Conspiracy | http://t.co/7OvTeRBlAj,1
"Tactile Sensations Affect Perception, Not Reality via Massage Today | https://t.co/cGWSqPIPIV",1
Screw Inbox Zero: Here’s a Better Plan via 99u | https://t.co/te9VjsxZZf,1
"Horrifying, and True: A Marketing AAAAAIIIGH! via Sohnen-Moe Associates | http://t.co/1zS5m60Vbx",1
Remote Control: A Practical Guide to Running Your Business From Afar via Bench Blog | http://t.co/HuAI7d3O9r,1
What's new with ACL via Sports Medicine | http://t.co/DC3RgTH39A,1
The Integrative Medicine Puzzle: Putting the Pieces Together via #Massage Today | http://t.co/Fz8NeWr1T0,1
Benefits of Ghee: Why You Should Add it to Your Diet via Yoga Journal | http://t.co/0HawWiOEBX,1
The Surprising Reasons You Get Puffy Eyes &amp; Dark Circles (And 5 Quick Fixes) via MBG | http://t.co/RyuMGWzoGJ,1
4 Easy Moves That Rev Your Metabolism via http://t.co/F04VWWTDNy | http://t.co/ZPx7eu1UwO,1
How Do You Shake Off Bad Energy From a Client Who is Negative and Complains? via #Massage Business Blueprint | http://t.co/LywwsCRxTe,1
The Massage You Could Be Giving Yourself Every Day ... But Aren't via MBG | http://t.co/3xAozv9lqk,1
Subtle Ways to Protect Client Confidentiality | http://t.co/xKjQmgMzmZ,1
Scary New Research Suggests a Cow Virus May Cause Human Breast Cancer via Women's Health Mag | http://t.co/fKFx3bUKqU,1
A Model For Teaching Our Kids Accountability via http://t.co/BvrJQTinxa | http://t.co/RhpSikxcwV,1
The Integrative Medicine Puzzle: Putting the Pieces Together via #Massage Today | http://t.co/RZE6ICQUQm,1
How to Deal When You’re Disappointed In Yourself via 99u | http://t.co/fxWQpyrV04,1
11 Insights on Finding a Writing Voice Readers Take Seriously [SlideShare] via CopyBlogger | http://t.co/2scO2QmWIM,1
10 Things You Shouldn’t Do If You’re Trying to Build Muscle via Mark's Daily Apple | http://t.co/2xzEuSNh5p,1
4 DIY Household Cleaners Made With Ingredients You Already Have via MBG | http://t.co/MlchB4rUad,1
How Much Should I Talk During a #Massage? [Podcast] via Massage Business Blueprint | http://t.co/snfRt9LmII,1
10 Things All Girls Who Lift Do but Will Never Admit To via Women's Health | http://t.co/hR6J2V5ulu,1
The Truth About Your Uncertain Life Path &amp; Purpose via zenhabits | http://t.co/quSzs04s0V,1
6 Restorative Yoga Poses That Will Make You Feel Amazing via http://t.co/F04VWWTDNy | http://t.co/gdKdmsrC6O,1
Rob Forbes: How I Survived My Worst Failure via 99u | http://t.co/o4srXchwbU,1
How to Supercharge Your Afternoon With a Napuccino (aka a Coffee Nap) via Dumb Little Man - Tips for Life  | http://t.co/L8Of26ZKCY,1
"The best #massages to speed recovery, boost immune strength, and relax via Men's Fitness | http://t.co/e6KP9KODL3",1
What I Wish More People Understood About Losing A Loved One To Suicide via MBG | http://t.co/hFO1pUhqzr,1
Website must-have: a FAQ page via Sohnen-Moe Associates | http://t.co/vw52ACGvzs,1
Being Prepared: tools to have handy when you're a #massage therapist | http://t.co/1wmkGO9b8M,1
How This Gibberish Song Can Help You Succeed via Dumb Little Man | http://t.co/m2zq77juMe,1
The Truth About Your Uncertain Life Path &amp; Purpose via zenhabits | http://t.co/KPPUWKMtng,1
What You Need to Know About Foodborne Illness – Part 2: Kitchen Strategies via Mark's Daily Apple | http://t.co/LKDcp15XDo,1
"I Gave Up Gluten, Alcohol, Sugar, Coffee, Meat &amp; More For 21 Days. Here's What I Learned via MBG | http://t.co/zwBgoKQ2HP",1
"Drugs, Brains, and Behavior: The Science of Addiction via NIH | http://t.co/AvZ0zuC1OC",1
Of Hula Hooping and the Dreaded Self-Care Thing via Tracy Walton | http://t.co/7W3nKCUtpK,1
Paying Attention via #Massage School | http://t.co/VcsRmDTJtF,1
The surprising benefit of eating organic beef you never knew about via Fox News | http://t.co/4vlvxca0EY,1
From Hungry and Getting Nowhere to Satisfied and Strong! | Mark’s Daily Apple http://t.co/Cxbe5o8ERw,1
6 Signs You Could Have Body Dysmorphic Disorder - via MBG http://t.co/eTAU2fbGYV,1
Called” to Peds | Lighthold #Massage Therapy http://t.co/STd3FBNTjH,1
The Text Neck Explosion—and Other Injuries of the Digital Age - via #MASSAGE Magazine http://t.co/Fpp4MjE5OC,1
Paralyzed by Indecision? Get Unstuck With This One Weird Trick | via IttyBiz http://t.co/DYUeuLhwlq,1
6 Weird Signs You’re Not Getting Enough Iron | via Prevention http://t.co/WvLyfCfPFc,1
How Bodywork Can Transform Your Practice via Yoga Journal | http://t.co/1ALmMpXHiE,1
"Why Haters Hate, and How to Deal with Them in Business via Bench Blog | http://t.co/P0Bu5Uu7SO",1
The Best Way to Warm Up Your Muscles (Video!) via Fitbit | http://t.co/65kAn9bw8D,1
The Integrative Medicine Puzzle: Putting the Pieces Together via #Massage Today | http://t.co/NIxykDbYYS,1
"I Was So ""Healthy"" It Hurt My Fertility: My Journey With Hypothalamic Amenorrhea via MBG | http://t.co/5KgVByfi5d",1
8 Causes Of Anxiety &amp; Depression That We Often Overlook via MBG | http://t.co/Nkuq0g3uWN,1
I’m Returning to Single-Tasking via zenhabits | http://t.co/6YioNXjgzP,1
5 Reasons Runners Need a Good Breakfast via Runner's World | http://t.co/vRcDp6rkkE,1
How Do I Stop Selling My Soul With Holiday Discounts? [Podcast] via #Massage Business Blueprint | http://t.co/oAVdcbCWPJ,1
Mindful Parenting for ADHD via http://t.co/BvrJQTinxa | http://t.co/IebExN9FX7,1
Freedom First: How to Build Your Business to Suit Your Lifestyle via Bench Blog | http://t.co/wODBtypox9,1
6 Health Issues Migraines Increase Your Risk Of via http://t.co/F04VWWTDNy | http://t.co/fK692UUcFO,1
"Learn from the Greats: Heads Up, They Are Everywhere via Sohen-Moe Associates | http://t.co/wOE7rbOazZ",1
The Daybreak: Make an Important Goal Happen with a Morning Habit via zenhabits | http://t.co/ogmYL9uiaP,1
What You Need to Know About Foodborne Illness: Part 1 via Mark's Daily Apple | http://t.co/MXqULAIfvS,1
The 5 Ways Massage Changed My Life via Earthlite | http://t.co/6ehxgyKbY1,1
Successful Entrepreneurs Do These 8 Things Every Morning via SquareUp | http://t.co/hutHUV4wfm,1
"How To Write an ""About Me"" Page That Gets You Hired via 99u | http://t.co/hmcsiJkAr5",1
Fight Inflammation With These 4 Foods via MBG | http://t.co/NJHeVUs0J2,1
How to Draw Pecs – Anatomy via Proko | http://t.co/3uRO3eaU8h,1
#Massage Therapy for Children with Autism via Liddle Kidz | http://t.co/dfswO41fx5,1
The Gentle Art of Trying Something &amp; Sucking at It via zenhabits | http://t.co/WUOF7smyen,1
How To Reduce Food Waste + Save $$$ (From The Owner Of A Recycling Company) via MBG | http://t.co/94JR9H30ZW,1
20 Brutally Honest Things Women Turning 40 Want All Women In Their 30s To Know via LifeHack | http://t.co/Wb5LaqZBkk,1
How Do I Stop Selling My Soul With Holiday Discounts? [Podcast] via #Massage Business Blueprint | http://t.co/xXjEzvAyb0,1
7 Invigorating Yoga Poses to Sweat Your Asana Off via MBG | http://t.co/dDW6e04HiZ,1
The Integrative Medicine Puzzle: Putting the Pieces Together via #Massage Today | http://t.co/lc1YeZgPnh,1
15 Best Paleo Slow Cooker Recipes via Rubies and Radishes | http://t.co/KO75JCkc1j,1
This tea has 10 times more antioxidants than green tea via Fox News | http://t.co/mDFDv06Qzg,1
25 Reasons to Get a #Massage via AMTA | http://t.co/z6Y3Q1c2we,1
Major medicine discovery changes everything we thought we knew about the brain via BGR | http://t.co/HasAahBGCB,1
The Gentle Art of Trying Something &amp; Sucking at It via zenhabits | http://t.co/g0bP0MV8MZ,1
