text,label,
"ජීවිතේ ආතල්ම තත්පරෙත් ගෙවුනෙ
කවුරු එක්කද ඇහුවොත් 
මම කියන්නෙ යාලුවො එක්ක ! 
මොකද උන් එක්ක ඉද්දි ,
රඟපාන්න දෙයක් නෑ… https://t.co/J3lHYNkRin",0,
@JayaniFdo පවු අප්පා.. දුක හිතුනා ඒකට 🥺😂,0,
@moogater දුක තමයි.,0,
RT @AkilaSilva8: ප්‍රභාකරන් ජීවත් වෙලා හිටියනම් ඒ මිනිහවත් ලහිරු මුදලිගේ ගෙන්නල ඉන්ටර්විව් කරනව ප්‍රභාකරන් ගැන දුක හිතුනෙ නැත්නම් අපි තිරිස…,0,
"රට ඉන්න මිනිස්සු දාන ෆෝටේ වලින් ඒ මිනිස්සු ගෙවන ජීවිත වල සැප දුක තීරනය කරන මිනිස්සුත් ඉන්නවා හැබැයි.😢
(එවගේ උන් හදයි මේ රට බය වෙන්න එපා.)😭",0,
ප්‍රභාකරන් ජීවත් වෙලා හිටියනම් ඒ මිනිහවත් ලහිරු මුදලිගේ ගෙන්නල ඉන්ටර්විව් කරනව ප්‍රභාකරන් ගැන දුක හිතුනෙ නැත්නම් අපි තිරිසන්නු වෙන ගානට 😪😪😪,0,
"RT @induinduu: කෙනෙක්ව ඕනෙම කරන වෙලාවෙදි
ඒ කෙනා මගහැරලා ගිය දවසට තේරෙනවා
තමන්ට ඕනේ දේකට තමන්ව විතරයි...
ඒ දේ හරියට දැනුනාම දුක අඩුයි කියලා…",0,
"RT @ChathuraVirajW1: ලංකාවේ දුක = ණය
දුකට හේතුව = ණය
දුක නැති කිරීමේ මාර්ගය = ණය
🙂✅ https://t.co/bD6eF8gJik",0,
අප්‍රේල් 25ත් මැතිවරණයක් නැහැ - සභාපති දුක බෙදාගත්තා https://t.co/hhAXdVY2Up via @YouTube,0,
"RT @ChathuraVirajW1: ලංකාවේ දුක = ණය
දුකට හේතුව = ණය
දුක නැති කිරීමේ මාර්ගය = ණය
🙂✅ https://t.co/bD6eF8gJik",0,
"RT @indika27: විරුද්ධ ලිංගයේ අය හා සබඳතා ගොඩනගාගන්න විවිධ උපක්‍රම පාවිච්චි කරන එක ලැජ්ජාවට කාරණයක් නෙවෙයි. ඒක හරිම සාමාන්‍ය තත්වයක්.
සබඳතාව…",0,
"RT @ChathuraVirajW1: ලංකාවේ දුක = ණය
දුකට හේතුව = ණය
දුක නැති කිරීමේ මාර්ගය = ණය
🙂✅ https://t.co/bD6eF8gJik",0,
"RT @ChathuraVirajW1: ලංකාවේ දුක = ණය
දුකට හේතුව = ණය
දුක නැති කිරීමේ මාර්ගය = ණය
🙂✅ https://t.co/bD6eF8gJik",0,
"RT @ChathuraVirajW1: ලංකාවේ දුක = ණය
දුකට හේතුව = ණය
දුක නැති කිරීමේ මාර්ගය = ණය
🙂✅ https://t.co/bD6eF8gJik",0,
@ItsmeSuppa දුක වුණත් සොරි බයි,0,
"#Chernobyl 
පබලුගේ ට්වීට් එක දැකල බලන්න ගත්තේ..🙏
ඇත්ත කතාව මේක වෙන්න ඇති කියල හිතෙනවා..😔
ගොඩක් දුක හිතෙන කතාවක්..😔… https://t.co/EZGL6bg5o2",0,
"RT @indika27: විරුද්ධ ලිංගයේ අය හා සබඳතා ගොඩනගාගන්න විවිධ උපක්‍රම පාවිච්චි කරන එක ලැජ්ජාවට කාරණයක් නෙවෙයි. ඒක හරිම සාමාන්‍ය තත්වයක්.
සබඳතාව…",0,
"RT @indika27: විරුද්ධ ලිංගයේ අය හා සබඳතා ගොඩනගාගන්න විවිධ උපක්‍රම පාවිච්චි කරන එක ලැජ්ජාවට කාරණයක් නෙවෙයි. ඒක හරිම සාමාන්‍ය තත්වයක්.
සබඳතාව…",0,
විරුද්ධ ලිංගයේ අය හා සබඳතා ගොඩනගාගන්න විවිධ උපක්‍රම පාවිච්චි කරන එක ලැජ්ජාවට කාරණයක් නෙවෙයි. ඒක හරිම සාමාන්‍ය තත්වය… https://t.co/Tk2i5UHtPY,0,
වචනෙන් නොකිව්වාට හදවතින් බැදුනු කල තුන් සිතින් ඉවසගෙන දුක හිර කරන් කදුලු බිදු හංගාගෙන තනිව හිනැහෙන තනිව වැලපෙන මගේ… https://t.co/e0YYp4GQRL,0,
"""RT @kmanayanapriya: දුක-ණය
දුකට හේතුව -ණය 
දුකින් මිදිම-ණය [IMF]
""RT @ChathuraVirajW1: ලංකාවේ දුක = ණය",0,
@Sunil41255329 මුංට දීල විඳින දුක ඇති,0,
@itsmechutiputha දුක තමා සෝමේ 🙂,0,
"RT @ChathuraVirajW1: ලංකාවේ දුක = ණය
දුකට හේතුව = ණය
දුක නැති කිරීමේ මාර්ගය = ණය
🙂✅ https://t.co/bD6eF8gJik",0,
"RT @ChathuraVirajW1: ලංකාවේ දුක = ණය
දුකට හේතුව = ණය
දුක නැති කිරීමේ මාර්ගය = ණය
🙂✅ https://t.co/bD6eF8gJik",0,
"@ChathuraVirajW1 දුක = ණය
දුකට හේතුව= ණය
දුක නැති කිරිම =ණය
දුක නැති කිරිමේ මාර්ගය= ණය ගැනීම",0,
"ලංකාවේ දුක = ණය
දුකට හේතුව = ණය
දුක නැති කිරීමේ මාර්ගය = ණය
🙂✅ https://t.co/bD6eF8gJik",0,
@aashinionline දුක නැද්ද🥺,0,
@NaveeSilva අයිස්ගෙ කකුල ඩැමේජ් වෙලා මේ ටිකේ.. ඉතින් ඩුලාන් ඒ ළමයගෙ දුක සැප අහලා බලනව.. දැන් මගෙන් අහන්නෙපා සෙව්වන්… https://t.co/8VLpg9cGdN,0,
"හිමි නොවුන නෙතු ඇදුනු සිතුවම් අරන්
සුසුමක් පුරා හෙව්වේ ඔය නිල් නුවන්
කදුලකට අත වනන හදවත කොනින්
මොහොතක් කියා දෙන්න… https://t.co/2y9Xfnrom1",0,
"ඉතිං නුඹ.. තව දුර..ගියෝතින්
මාව අමතක නොවන්න
හිත හැදෙන්නට දුක නිවෙන්නට
මටත් කවියක් ලියන්න... https://t.co/xWe3KtOsjH",0,
චැසිය ලොරි උනත් දේවලෙ වගේ ලස්සනට වෙජියව ගොඩදාගන්න විඳපු දුක දන්නෙ දන්න මිනිස්සු විතරයි. ලදරං යකඩ ගොඩවල් වලටත් ඊරිසි… https://t.co/simOO7q7Xf,0,
RT @Pramod__rr: ආගමක් යකෝ ආගමක්... දුක අඳුනන හැමෝම ගැම්මට සෙයර් කරමු 🥺👿❤️💪,0,
චැසිය ලොරි උනත් දේවලෙ වගේ ලස්සනට වෙජියව ගොඩදාගන්න විඳපු දුක දන්නෙ දන්න මිනිස්සු විතරයි. ලදරං යකඩ ගොඩවල් වලටත් ඊරිසි… https://t.co/FMF2EpR40X,0,
RT @Pramod__rr: ආගමක් යකෝ ආගමක්... දුක අඳුනන හැමෝම ගැම්මට සෙයර් කරමු 🥺👿❤️💪,0,
ආගමක් යකෝ ආගමක්... දුක අඳුනන හැමෝම ගැම්මට සෙයර් කරමු 🥺👿❤️💪 https://t.co/Tlx2jHwyjO,0,
@sachinsupunthak @tikirimaarie @zcorpion_x දුක තමා 😅,1,
"සමහර මිනිස්සු ,හේතුවක් නැතුවම ළඟ හිටියා . දුක සැප ඇහුවා . ආදරේ කළා . තවමත් ආදරේ කරනවා. හිනස්සනවා,කියන්නෙ මොනාද ඒ ඔ… https://t.co/Joe8Wrom0r",1,
"""සම්පූර්ණ විස්තරය ; https://t.co/4zcvCJGDKC
ක්‍රිකට්ලෝලීන්ට දිමුත් කරුණාරත්නගෙන් දුක හිතෙන ආරංචියක්...
@aashinionline මටත් දුක හිතුනා ඒ දෙන්නා ගැන නම් 😐,0
@Rasikalink @SanjuLiive @DehanJ_ උඹට දුක හිතුනද? 😂,0
අව්ලක් නෑ.ඊලඟ එක ගහමු කොල්ලනේ😌 (දුක තුනී කරගමු),",0,
"
""@Mseciice මහන්සි කරවලා ගෙට ගන්නේ.",0,
"ගෙදර අය නැත්තම් දොර අරින්නෙම නැහැ.කෑගහල කෑගහලා ගේට්ටුවට ගහලා කෝල් අරන් එහාගෙද… https://t.co/k1DUbUdPKf""",0,
කුමන අඩුපාඩු ජීවිතය තුළ තිබුණද ඔබ දුකට හඬන්න එපා. හඬන්න හඬන්න දුකමයි තවත් වැඩිවෙන්නේ. දුකේ හිතවතා තමයි කඳුළ. කඳුළ ත… https://t.co/hMyt2q29of,0,
කැම්පස් එකේ අන්තිම ෆන්ශන් ටික මිස් වෙන දුක දරා ගන්න බෑ අපේ හාමුදුරුවනේ .....😭😭😭,0,
"@Lakshani_Hewage ඇහුම්කන් දීම හොදම පුරුද්දක්.
ඒ අයගේ දුක නිවේවි.",0,
@GingerBrdMan ඔව් ඒයි දුක තමෛ 🥲,1,
"RT @RenukaJRA: Specially in the Developing world.. this picture post speaks thousand words
ඌ හිගාකන ගමන් අපි ගොඩ දාන්න යනවා.. වාහන පර්මිට්…",0,
@AkilaSilva8 එයත් ඒ දුක වින්ද. කිසිම දුකක් නැතිව. දුක පිටකලේ අඩල. ඇති වෙන්න අඩල. ඒනිසයි අදටත් අපිට කතා කරන්න මාතෘකාව උනේ.,0,
